Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
14,2,2014-04-29,10938,1126,1,1,0,0
14,3,2014-04-30,9132,934,1,1,0,0
14,4,2014-05-01,0,0,0,1,a,0
14,5,2014-05-02,10820,1105,1,1,0,0
14,6,2014-05-03,8602,781,1,1,0,0
14,7,2014-05-04,0,0,0,0,0,0
14,1,2014-05-05,12207,1154,1,1,0,0
14,2,2014-05-06,9921,960,1,0,0,0
14,3,2014-05-07,9234,860,1,0,0,0
14,4,2014-05-08,10109,1062,1,0,0,0
14,5,2014-05-09,8922,909,1,0,0,0
14,6,2014-05-10,8158,886,1,0,0,0
14,7,2014-05-11,0,0,0,0,0,0
14,1,2014-05-12,11625,1202,1,0,0,0
14,2,2014-05-13,9676,1234,1,0,0,0
14,3,2014-05-14,9429,1005,1,0,0,0
14,4,2014-05-15,9238,905,1,0,0,0
14,5,2014-05-16,10902,1295,1,0,0,0
14,6,2014-05-17,6655,764,1,0,0,0
14,7,2014-05-18,0,0,0,0,0,0
14,1,2014-05-19,10531,996,1,0,0,0
14,2,2014-05-20,9559,1062,1,1,0,0
14,3,2014-05-21,9643,1000,1,1,0,0
14,4,2014-05-22,11247,1192,1,1,0,0
14,5,2014-05-23,11868,1137,1,1,0,0
14,6,2014-05-24,8886,979,1,1,0,0
14,7,2014-05-25,0,0,0,0,0,0
14,1,2014-05-26,13292,1257,1,1,0,0
14,2,2014-05-27,12129,1395,1,1,0,0
14,3,2014-05-28,10959,1204,1,1,0,0
14,4,2014-05-29,11294,1176,1,1,0,0
14,5,2014-05-30,11823,1103,1,1,0,0
14,6,2014-05-31,9950,1164,1,1,0,0
14,7,2014-06-01,0,0,0,0,0,0
14,1,2014-06-02,12933,1297,1,1,0,0
14,2,2014-06-03,10522,1042,1,0,0,0
14,3,2014-06-04,8804,911,1,0,0,0
14,4,2014-06-05,9229,981,1,0,0,0
14,5,2014-06-06,11026,1148,1,0,0,0
14,6,2014-06-07,8302,1001,1,0,0,0
14,7,2014-06-08,0,0,0,0,0,0
14,1,2014-06-09,10783,1009,1,0,0,0
14,2,2014-06-10,8993,1065,1,0,0,0
14,3,2014-06-11,9581,1080,1,0,0,0
14,4,2014-06-12,9584,1044,1,0,0,0
14,5,2014-06-13,10369,1123,1,0,0,0
14,6,2014-06-14,7111,648,1,0,0,0
14,7,2014-06-15,0,0,0,0,0,0
14,1,2014-06-16,11259,1310,1,0,0,0
14,2,2014-06-17,11194,1106,1,1,0,0
14,3,2014-06-18,12091,1346,1,1,0,0
14,4,2014-06-19,10818,1068,1,1,0,0
14,5,2014-06-20,12370,1324,1,1,0,0
14,6,2014-06-21,9074,920,1,1,0,0
14,7,2014-06-22,0,0,0,0,0,0
14,1,2014-06-23,12188,1236,1,1,0,0
14,2,2014-06-24,11541,1193,1,1,0,0
14,3,2014-06-25,10482,1128,1,1,0,0
14,4,2014-06-26,10810,1270,1,1,0,0
14,5,2014-06-27,12310,1273,1,1,0,0
14,6,2014-06-28,7814,775,1,1,0,0
14,7,2014-06-29,0,0,0,0,0,0
14,1,2014-06-30,12900,1419,1,1,0,0
14,2,2014-07-01,10393,1025,1,0,0,1
14,3,2014-07-02,9338,859,1,0,0,1
14,4,2014-07-03,9359,913,1,0,0,1
14,5,2014-07-04,10140,1047,1,0,0,1
14,6,2014-07-05,8404,903,1,0,0,1
14,7,2014-07-06,0,0,0,0,0,1
14,1,2014-07-07,11781,1396,1,0,0,1
14,2,2014-07-08,10264,1095,1,0,0,1
14,3,2014-07-09,9322,897,1,0,0,1
14,4,2014-07-10,9207,966,1,0,0,1
14,5,2014-07-11,8585,954,1,0,0,1
14,6,2014-07-12,7197,806,1,0,0,1
14,7,2014-07-13,0,0,0,0,0,1
14,1,2014-07-14,0,0,0,0,0,1
14,2,2014-07-15,11840,1350,1,1,0,1
14,3,2014-07-16,10299,960,1,1,0,1
14,4,2014-07-17,10086,1163,1,1,0,1
14,5,2014-07-18,13127,1482,1,1,0,1
14,6,2014-07-19,9780,1005,1,1,0,1
14,7,2014-07-20,0,0,0,0,0,1
14,1,2014-07-21,0,0,0,1,0,1
14,2,2014-07-22,11868,1165,1,1,0,1
14,3,2014-07-23,10922,1322,1,1,0,1
14,4,2014-07-24,11250,1113,1,1,0,1
14,5,2014-07-25,11544,1278,1,1,0,1
14,6,2014-07-26,8385,904,1,1,0,1
14,7,2014-07-27,0,0,0,0,0,1
14,1,2014-07-28,12536,1496,1,1,0,1
14,2,2014-07-29,8637,866,1,0,0,1
14,3,2014-07-30,8790,845,1,0,0,1
14,4,2014-07-31,9904,1106,1,0,0,1
14,5,2014-08-01,9767,1089,1,0,0,1
14,6,2014-08-02,7283,791,1,0,0,1
14,7,2014-08-03,0,0,0,0,0,1
14,1,2014-08-04,10981,1149,1,0,0,1
14,2,2014-08-05,9899,969,1,0,0,1
14,3,2014-08-06,8746,950,1,0,0,1
14,4,2014-08-07,8421,822,1,0,0,1
14,5,2014-08-08,9953,937,1,0,0,1
14,6,2014-08-09,6676,678,1,0,0,1
14,7,2014-08-10,0,0,0,0,0,1
14,1,2014-08-11,11138,1234,1,0,0,1
14,2,2014-08-12,10448,1412,1,1,0,1
14,3,2014-08-13,9746,978,1,1,0,1
14,4,2014-08-14,9561,943,1,1,0,1
14,5,2014-08-15,12193,1258,1,1,0,1
14,6,2014-08-16,9476,926,1,1,0,1
14,7,2014-08-17,0,0,0,0,0,1
14,1,2014-08-18,13115,1323,1,1,0,1
14,2,2014-08-19,10343,969,1,1,0,1
14,3,2014-08-20,9422,939,1,1,0,1
14,4,2014-08-21,8772,830,1,1,0,1
14,5,2014-08-22,10850,1026,1,1,0,1
14,6,2014-08-23,7840,920,1,1,0,1
14,7,2014-08-24,0,0,0,0,0,1
14,1,2014-08-25,11658,1296,1,1,0,1
14,2,2014-08-26,9618,1117,1,0,0,1
14,3,2014-08-27,9232,996,1,0,0,1
14,4,2014-08-28,9109,835,1,0,0,1
14,5,2014-08-29,9603,1059,1,0,0,1
14,6,2014-08-30,7948,982,1,0,0,1
14,7,2014-08-31,0,0,0,0,0,1
14,1,2014-09-01,11212,1135,1,0,0,0
14,2,2014-09-02,10488,1179,1,0,0,0
14,3,2014-09-03,9702,1233,1,0,0,0
14,4,2014-09-04,8224,982,1,0,0,0
14,5,2014-09-05,9542,990,1,0,0,0
14,6,2014-09-06,7027,694,1,0,0,0
14,7,2014-09-07,0,0,0,0,0,0
14,1,2014-09-08,10147,1013,1,0,0,0
14,2,2014-09-09,11020,1077,1,1,0,0
14,3,2014-09-10,9286,1047,1,1,0,0
14,4,2014-09-11,9838,1046,1,1,0,0
14,5,2014-09-12,10862,1204,1,1,0,0
14,6,2014-09-13,7856,791,1,1,0,0
14,7,2014-09-14,0,0,0,0,0,0
14,1,2014-09-15,11807,1384,1,1,0,0
14,2,2014-09-16,11153,1169,1,1,0,0
14,3,2014-09-17,9923,955,1,1,0,0
14,4,2014-09-18,9447,953,1,1,0,0
14,5,2014-09-19,10487,1018,1,1,0,0
14,6,2014-09-20,7995,781,1,1,0,0
14,7,2014-09-21,0,0,0,0,0,0
14,1,2014-09-22,10177,1128,1,1,0,0
14,2,2014-09-23,8367,950,1,0,0,0
14,3,2014-09-24,7431,903,1,0,0,0
14,4,2014-09-25,7702,737,1,0,0,0
14,5,2014-09-26,8596,931,1,0,0,0
14,6,2014-09-27,6988,859,1,0,0,0
14,7,2014-09-28,0,0,0,0,0,0
14,1,2014-09-29,10990,1148,1,0,0,0
14,2,2014-09-30,9208,896,1,0,0,0
14,3,2014-10-01,8076,869,1,0,0,0
14,4,2014-10-02,8310,937,1,0,0,0
14,5,2014-10-03,0,0,0,0,a,0
14,6,2014-10-04,7027,708,1,0,0,0
14,7,2014-10-05,0,0,0,0,0,0
14,1,2014-10-06,9843,933,1,0,0,0
14,2,2014-10-07,10446,1018,1,1,0,0
14,3,2014-10-08,8972,902,1,1,0,0
14,4,2014-10-09,8805,1022,1,1,0,0
14,5,2014-10-10,10286,1210,1,1,0,0
14,6,2014-10-11,7977,763,1,1,0,0
14,7,2014-10-12,0,0,0,0,0,0
14,1,2014-10-13,10992,1166,1,1,0,0
14,2,2014-10-14,10323,1073,1,1,0,0
14,3,2014-10-15,10036,1102,1,1,0,0
14,4,2014-10-16,8687,917,1,1,0,0
14,5,2014-10-17,9876,1004,1,1,0,0
14,6,2014-10-18,8663,959,1,1,0,0
14,7,2014-10-19,0,0,0,0,0,0
14,1,2014-10-20,10117,1015,1,1,0,0
14,2,2014-10-21,7846,839,1,0,0,0
14,3,2014-10-22,8022,908,1,0,0,0
14,4,2014-10-23,7805,828,1,0,0,0
14,5,2014-10-24,8982,803,1,0,0,0
14,6,2014-10-25,5946,669,1,0,0,0
14,7,2014-10-26,0,0,0,0,0,0
14,1,2014-10-27,9096,1124,1,0,0,0
14,2,2014-10-28,7884,895,1,0,0,0
14,3,2014-10-29,8116,895,1,0,0,0
14,4,2014-10-30,7853,765,1,0,0,0
14,5,2014-10-31,8729,915,1,0,0,0
14,6,2014-11-01,6627,628,1,0,0,0
14,7,2014-11-02,0,0,0,0,0,0
14,1,2014-11-03,9932,1050,1,0,0,0
14,2,2014-11-04,9166,992,1,1,0,0
14,3,2014-11-05,10937,983,1,1,0,0
14,4,2014-11-06,8085,940,1,1,0,0
14,5,2014-11-07,11797,1297,1,1,0,0
14,6,2014-11-08,7163,822,1,1,0,0
14,7,2014-11-09,0,0,0,0,0,0
14,1,2014-11-10,11014,1283,1,1,0,0
14,2,2014-11-11,8792,802,1,1,0,0
14,3,2014-11-12,9142,956,1,1,0,0
14,4,2014-11-13,8336,848,1,1,0,0
14,5,2014-11-14,10113,1025,1,1,0,0
14,6,2014-11-15,7744,817,1,1,0,0
14,7,2014-11-16,0,0,0,0,0,0
14,1,2014-11-17,10852,1134,1,1,0,0
14,2,2014-11-18,8616,869,1,0,0,0
14,3,2014-11-19,7136,807,1,0,0,0
14,4,2014-11-20,7336,843,1,0,0,0
14,5,2014-11-21,8681,855,1,0,0,0
14,6,2014-11-22,6652,700,1,0,0,0
14,7,2014-11-23,0,0,0,0,0,0
14,1,2014-11-24,9070,995,1,0,0,0
14,2,2014-11-25,7050,657,1,0,0,0
14,3,2014-11-26,7952,849,1,0,0,0
14,4,2014-11-27,8237,908,1,0,0,0
14,5,2014-11-28,7208,868,1,0,0,0
14,6,2014-11-29,6224,688,1,0,0,0
14,7,2014-11-30,0,0,0,0,0,0
14,1,2014-12-01,8266,840,1,0,0,0
14,2,2014-12-02,8996,943,1,1,0,0
14,3,2014-12-03,7717,838,1,1,0,0
14,4,2014-12-04,9546,1074,1,1,0,0
14,5,2014-12-05,10709,999,1,1,0,0
14,6,2014-12-06,7906,885,1,1,0,0
14,7,2014-12-07,0,0,0,0,0,0
14,1,2014-12-08,10833,1164,1,1,0,0
14,2,2014-12-09,9699,1030,1,1,0,0
14,3,2014-12-10,9135,924,1,1,0,0
14,4,2014-12-11,9550,932,1,1,0,0
14,5,2014-12-12,10938,1074,1,1,0,0
14,6,2014-12-13,7997,699,1,1,0,0
14,7,2014-12-14,0,0,0,0,0,0
14,1,2014-12-15,12264,1266,1,1,0,0
14,2,2014-12-16,9492,1045,1,0,0,0
14,3,2014-12-17,8333,750,1,0,0,0
14,4,2014-12-18,9290,964,1,0,0,0
14,5,2014-12-19,10534,1337,1,0,0,0
14,6,2014-12-20,8075,820,1,0,0,1
14,7,2014-12-21,0,0,0,0,0,1
14,1,2014-12-22,11833,1171,1,0,0,1
14,2,2014-12-23,11279,1264,1,0,0,1
14,3,2014-12-24,11428,1171,1,0,0,1
14,4,2014-12-25,0,0,0,0,c,1
14,5,2014-12-26,0,0,0,0,c,1
14,6,2014-12-27,9023,923,1,0,0,1
14,7,2014-12-28,0,0,0,0,0,1
14,1,2014-12-29,12546,1213,1,0,0,1
14,2,2014-12-30,13004,1366,1,1,0,1
14,3,2014-12-31,13838,1386,1,1,0,1
14,4,2015-01-01,0,0,0,1,a,1
14,5,2015-01-02,9450,890,1,1,0,1
14,6,2015-01-03,8207,924,1,1,0,1
14,7,2015-01-04,0,0,0,0,0,1
14,1,2015-01-05,10573,1089,1,1,0,1
14,2,2015-01-06,8792,915,1,1,0,1
14,3,2015-01-07,0,0,0,1,0,0
14,4,2015-01-08,8348,1072,1,1,0,0
14,5,2015-01-09,8842,978,1,1,0,0
14,6,2015-01-10,6875,681,1,1,0,0
14,7,2015-01-11,0,0,0,0,0,0
14,1,2015-01-12,10821,1141,1,1,0,0
14,2,2015-01-13,8073,1069,1,0,0,0
14,3,2015-01-14,8057,871,1,0,0,0
14,4,2015-01-15,8083,855,1,0,0,0
14,5,2015-01-16,7177,691,1,0,0,0
14,6,2015-01-17,5973,626,1,0,0,0
14,7,2015-01-18,0,0,0,0,0,0
14,1,2015-01-19,9890,963,1,0,0,0
14,2,2015-01-20,7957,799,1,0,0,0
14,3,2015-01-21,7640,855,1,0,0,0
14,4,2015-01-22,8562,850,1,0,0,0
14,5,2015-01-23,8349,921,1,0,0,0
14,6,2015-01-24,6744,728,1,0,0,0
14,7,2015-01-25,0,0,0,0,0,0
14,1,2015-01-26,9067,980,1,0,0,0
14,2,2015-01-27,9282,908,1,1,0,0
14,3,2015-01-28,9132,1131,1,1,0,0
14,4,2015-01-29,8351,804,1,1,0,0
14,5,2015-01-30,9273,962,1,1,0,0
14,6,2015-01-31,8285,902,1,1,0,0
14,7,2015-02-01,0,0,0,0,0,0
14,1,2015-02-02,11211,1278,1,1,0,0
14,2,2015-02-03,9033,1102,1,1,0,0
14,3,2015-02-04,8555,973,1,1,0,0
14,4,2015-02-05,9578,1200,1,1,0,0
14,5,2015-02-06,10594,1259,1,1,0,0
14,6,2015-02-07,7465,910,1,1,0,0
14,7,2015-02-08,0,0,0,0,0,0
14,1,2015-02-09,11332,1337,1,1,0,0
14,2,2015-02-10,8428,890,1,0,0,0
14,3,2015-02-11,7843,755,1,0,0,0
14,4,2015-02-12,8430,828,1,0,0,0
14,5,2015-02-13,9770,1055,1,0,0,0
14,6,2015-02-14,7044,760,1,0,0,0
14,7,2015-02-15,0,0,0,0,0,0
14,1,2015-02-16,10759,962,1,0,0,0
14,2,2015-02-17,7719,785,1,0,0,0
14,3,2015-02-18,7057,703,1,0,0,0
14,4,2015-02-19,7436,657,1,0,0,0
14,5,2015-02-20,7804,803,1,0,0,0
14,6,2015-02-21,6526,626,1,0,0,0
14,7,2015-02-22,0,0,0,0,0,0
14,1,2015-02-23,9306,943,1,0,0,0
14,2,2015-02-24,9749,1117,1,1,0,0
14,3,2015-02-25,8217,956,1,1,0,0
14,4,2015-02-26,9711,1068,1,1,0,0
14,5,2015-02-27,10087,988,1,1,0,0
14,6,2015-02-28,8126,799,1,1,0,0
14,7,2015-03-01,0,0,0,0,0,0
14,1,2015-03-02,12780,1347,1,1,0,0
14,2,2015-03-03,10010,1008,1,1,0,0
14,3,2015-03-04,10942,1102,1,1,0,0
14,4,2015-03-05,9756,1036,1,1,0,0
14,5,2015-03-06,10840,1173,1,1,0,0
14,6,2015-03-07,9841,1184,1,1,0,0
14,7,2015-03-08,0,0,0,0,0,0
14,1,2015-03-09,11178,1187,1,1,0,0
14,2,2015-03-10,7979,767,1,0,0,0
14,3,2015-03-11,7107,678,1,0,0,0
14,4,2015-03-12,7496,779,1,0,0,0
14,5,2015-03-13,10177,913,1,0,0,0
14,6,2015-03-14,6447,668,1,0,0,0
14,7,2015-03-15,0,0,0,0,0,0
14,1,2015-03-16,10531,1118,1,0,0,0
14,2,2015-03-17,9090,1058,1,0,0,0
14,3,2015-03-18,9318,1017,1,0,0,0
14,4,2015-03-19,9119,854,1,0,0,0
14,5,2015-03-20,10644,1146,1,0,0,0
14,6,2015-03-21,6394,701,1,0,0,0
14,7,2015-03-22,0,0,0,0,0,0
14,1,2015-03-23,10536,1147,1,0,0,0
14,2,2015-03-24,10419,997,1,1,0,0
14,3,2015-03-25,9367,851,1,1,0,0
14,4,2015-03-26,9313,980,1,1,0,0
14,5,2015-03-27,11323,1140,1,1,0,0
14,6,2015-03-28,9275,902,1,1,0,0
14,7,2015-03-29,0,0,0,0,0,0
14,1,2015-03-30,10316,1173,1,1,0,0
14,2,2015-03-31,10520,1147,1,1,0,0
14,3,2015-04-01,0,0,0,1,b,0
14,4,2015-04-02,10280,1047,1,1,0,0
14,5,2015-04-03,12044,1493,1,1,0,0
14,6,2015-04-04,8716,952,1,1,0,0
14,7,2015-04-05,0,0,0,0,0,0
14,1,2015-04-06,12137,1189,1,1,0,0
14,2,2015-04-07,10740,1201,1,0,0,0
14,3,2015-04-08,7959,872,1,0,0,0
14,4,2015-04-09,9881,1085,1,0,0,0
14,5,2015-04-10,9841,971,1,0,0,0
14,6,2015-04-11,7778,757,1,0,0,0
14,7,2015-04-12,0,0,0,0,0,0
14,1,2015-04-13,11720,1129,1,0,0,0
14,2,2015-04-14,9882,942,1,0,0,0
14,3,2015-04-15,9238,1147,1,0,0,0
14,4,2015-04-16,9649,967,1,0,0,0
14,5,2015-04-17,9563,1039,1,0,0,0
14,6,2015-04-18,7940,935,1,0,0,0
14,7,2015-04-19,0,0,0,0,0,0
14,1,2015-04-20,10987,1089,1,0,0,0
14,2,2015-04-21,11316,1061,1,1,0,0
14,3,2015-04-22,11219,1332,1,1,0,0
14,4,2015-04-23,10673,1068,1,1,0,0
14,5,2015-04-24,12989,1173,1,1,0,0
14,6,2015-04-25,9692,884,1,1,0,0
14,7,2015-04-26,0,0,0,0,0,0
14,1,2015-04-27,11884,1057,1,1,0,0
14,2,2015-04-28,10857,1057,1,1,0,0
14,3,2015-04-29,10479,1369,1,1,0,0
14,4,2015-04-30,9480,1067,1,1,0,0
14,5,2015-05-01,0,0,0,1,a,0
14,6,2015-05-02,8788,898,1,1,0,0
14,7,2015-05-03,0,0,0,0,0,0
14,1,2015-05-04,11755,1230,1,1,0,0
14,2,2015-05-05,10455,1052,1,0,0,0
14,3,2015-05-06,9024,999,1,0,0,0
14,4,2015-05-07,9414,1002,1,0,0,0
14,5,2015-05-08,9163,897,1,0,0,0
14,6,2015-05-09,8425,942,1,0,0,0
14,7,2015-05-10,0,0,0,0,0,0
14,1,2015-05-11,12638,1406,1,0,0,0
14,2,2015-05-12,12040,1370,1,0,0,0
14,3,2015-05-13,9835,1091,1,0,0,0
14,4,2015-05-14,8880,1094,1,0,0,0
14,5,2015-05-15,10913,1126,1,0,0,0
14,6,2015-05-16,8396,824,1,0,0,0
14,7,2015-05-17,0,0,0,0,0,0
14,1,2015-05-18,13050,1453,1,0,0,0
14,2,2015-05-19,10129,1083,1,1,0,0
14,3,2015-05-20,12536,1429,1,1,0,0
14,4,2015-05-21,10968,1066,1,1,0,0
14,5,2015-05-22,13717,1561,1,1,0,0
14,6,2015-05-23,9983,1100,1,1,0,0
14,7,2015-05-24,0,0,0,0,0,0
14,1,2015-05-25,14435,1401,1,1,0,0
14,2,2015-05-26,11767,1263,1,1,0,0
14,3,2015-05-27,10318,930,1,1,0,0
14,4,2015-05-28,11680,1194,1,1,0,0
14,5,2015-05-29,11915,1143,1,1,0,0
14,6,2015-05-30,11007,1191,1,1,0,0
14,7,2015-05-31,0,0,0,0,0,0
14,1,2015-06-01,12627,1333,1,1,0,0
14,2,2015-06-02,9701,1083,1,0,0,0
14,3,2015-06-03,8467,1072,1,0,0,0
14,4,2015-06-04,8368,812,1,0,0,0
14,5,2015-06-05,11452,1202,1,0,0,0
14,6,2015-06-06,7796,872,1,0,0,0
14,7,2015-06-07,0,0,0,0,0,0
14,1,2015-06-08,10825,1135,1,0,0,0
14,2,2015-06-09,9645,908,1,0,0,0
14,3,2015-06-10,10052,1021,1,0,0,0
14,4,2015-06-11,9025,963,1,0,0,0
14,5,2015-06-12,10097,1004,1,0,0,0
14,6,2015-06-13,8176,863,1,0,0,0
14,7,2015-06-14,0,0,0,0,0,0
14,1,2015-06-15,11588,1106,1,0,0,0
14,2,2015-06-16,13285,1551,1,1,0,0
14,3,2015-06-17,11542,1310,1,1,0,0
14,4,2015-06-18,11781,1286,1,1,0,0
14,5,2015-06-19,12247,1319,1,1,0,0
14,6,2015-06-20,8651,830,1,1,0,0
14,7,2015-06-21,0,0,0,0,0,0
14,1,2015-06-22,11084,1170,1,1,0,0
14,2,2015-06-23,11293,1247,1,1,0,0
14,3,2015-06-24,10594,975,1,1,0,0
14,4,2015-06-25,9775,958,1,1,0,0
14,5,2015-06-26,12999,1341,1,1,0,0
14,6,2015-06-27,9391,914,1,1,0,0
14,7,2015-06-28,0,0,0,0,0,0
14,1,2015-06-29,14032,1262,1,1,0,0
14,2,2015-06-30,9003,1020,1,0,0,0
14,3,2015-07-01,9199,876,1,0,0,1
14,4,2015-07-02,10130,1019,1,0,0,1
14,5,2015-07-03,12676,1305,1,0,0,1
14,6,2015-07-04,8387,801,1,0,0,1
14,7,2015-07-05,0,0,0,0,0,1
14,1,2015-07-06,11194,1168,1,0,0,1
14,2,2015-07-07,10489,1145,1,0,0,1
14,3,2015-07-08,10125,1055,1,0,0,1
14,4,2015-07-09,10604,1126,1,0,0,1
14,5,2015-07-10,11325,1158,1,0,0,1
14,6,2015-07-11,8210,796,1,0,0,1
14,7,2015-07-12,0,0,0,0,0,1
14,1,2015-07-13,13116,1359,1,0,0,1
14,2,2015-07-14,11463,1277,1,1,0,1
14,3,2015-07-15,11438,1172,1,1,0,1
14,4,2015-07-16,11952,1468,1,1,0,1
14,5,2015-07-17,12413,1401,1,1,0,1
14,6,2015-07-18,8384,840,1,1,0,1
14,7,2015-07-19,0,0,0,0,0,1
14,1,2015-07-20,13522,1426,1,1,0,1
14,2,2015-07-21,11631,1204,1,1,0,1
14,3,2015-07-22,12241,1250,1,1,0,1
14,4,2015-07-23,11999,1195,1,1,0,1
14,5,2015-07-24,11987,1284,1,1,0,1
14,6,2015-07-25,9414,1080,1,1,0,1
14,7,2015-07-26,0,0,0,0,0,1
14,1,2015-07-27,13065,1181,1,1,0,1
14,2,2015-07-28,10435,1191,1,0,0,1
14,3,2015-07-29,9376,998,1,0,0,1
14,4,2015-07-30,10359,1127,1,0,0,1
14,5,2015-07-31,10584,926,1,0,0,1
15,2,2013-01-01,0,0,0,0,a,1
15,3,2013-01-02,7541,955,1,0,0,1
15,4,2013-01-03,8131,728,1,0,0,1
15,5,2013-01-04,8514,900,1,0,0,1
15,6,2013-01-05,6662,671,1,0,0,1
15,7,2013-01-06,0,0,0,0,0,1
15,1,2013-01-07,9657,900,1,0,0,0
15,2,2013-01-08,8394,805,1,0,0,0
15,3,2013-01-09,6955,843,1,0,0,0
15,4,2013-01-10,7693,832,1,0,0,0
15,5,2013-01-11,8845,911,1,0,0,0
15,6,2013-01-12,6005,707,1,0,0,0
15,7,2013-01-13,0,0,0,0,0,0
15,1,2013-01-14,9207,891,1,0,0,0
15,2,2013-01-15,8083,828,1,1,0,0
15,3,2013-01-16,8293,1006,1,1,0,0
15,4,2013-01-17,8114,936,1,1,0,0
15,5,2013-01-18,10801,1149,1,1,0,0
15,6,2013-01-19,7650,823,1,1,0,0
15,7,2013-01-20,0,0,0,0,0,0
15,1,2013-01-21,10440,1124,1,1,0,0
15,2,2013-01-22,10352,1285,1,1,0,0
15,3,2013-01-23,9313,918,1,1,0,0
15,4,2013-01-24,8113,811,1,1,0,0
15,5,2013-01-25,9923,1001,1,1,0,0
15,6,2013-01-26,7082,719,1,1,0,0
15,7,2013-01-27,0,0,0,0,0,0
15,1,2013-01-28,10839,1202,1,1,0,0
15,2,2013-01-29,8152,939,1,0,0,0
15,3,2013-01-30,7996,745,1,0,0,0
15,4,2013-01-31,8062,850,1,0,0,0
15,5,2013-02-01,9652,1181,1,0,0,0
15,6,2013-02-02,6271,662,1,0,0,0
15,7,2013-02-03,0,0,0,0,0,0
15,1,2013-02-04,10383,1071,1,0,0,0
15,2,2013-02-05,7647,795,1,0,0,0
15,3,2013-02-06,7312,806,1,0,0,0
15,4,2013-02-07,8004,915,1,0,0,0
15,5,2013-02-08,8351,839,1,0,0,0
15,6,2013-02-09,6817,723,1,0,0,0
15,7,2013-02-10,0,0,0,0,0,0
15,1,2013-02-11,10692,1022,1,0,0,0
15,2,2013-02-12,9863,1127,1,1,0,0
15,3,2013-02-13,9216,1091,1,1,0,0
15,4,2013-02-14,8740,826,1,1,0,0
15,5,2013-02-15,9688,936,1,1,0,0
15,6,2013-02-16,9364,1022,1,1,0,0
15,7,2013-02-17,0,0,0,0,0,0
15,1,2013-02-18,10541,1202,1,1,0,0
15,2,2013-02-19,10331,1129,1,1,0,0
15,3,2013-02-20,9253,884,1,1,0,0
15,4,2013-02-21,9825,933,1,1,0,0
15,5,2013-02-22,8831,917,1,1,0,0
15,6,2013-02-23,8583,857,1,1,0,0
15,7,2013-02-24,0,0,0,0,0,0
15,1,2013-02-25,10904,1239,1,1,0,0
15,2,2013-02-26,8433,1016,1,0,0,0
15,3,2013-02-27,8753,897,1,0,0,0
15,4,2013-02-28,8219,804,1,0,0,0
15,5,2013-03-01,8417,926,1,0,0,0
15,6,2013-03-02,7197,689,1,0,0,0
15,7,2013-03-03,0,0,0,0,0,0
15,1,2013-03-04,8628,902,1,0,0,0
15,2,2013-03-05,9117,978,1,0,0,0
15,3,2013-03-06,8081,770,1,0,0,0
15,4,2013-03-07,8680,877,1,0,0,0
15,5,2013-03-08,9272,981,1,0,0,0
15,6,2013-03-09,7654,801,1,0,0,0
15,7,2013-03-10,0,0,0,0,0,0
15,1,2013-03-11,9704,1258,1,0,0,0
15,2,2013-03-12,11083,1221,1,1,0,0
15,3,2013-03-13,9568,1024,1,1,0,0
15,4,2013-03-14,10256,1033,1,1,0,0
15,5,2013-03-15,12136,1295,1,1,0,0
15,6,2013-03-16,7351,806,1,1,0,0
15,7,2013-03-17,0,0,0,0,0,0
15,1,2013-03-18,11794,1189,1,1,0,0
15,2,2013-03-19,10741,1111,1,1,0,0
15,3,2013-03-20,9383,924,1,1,0,0
15,4,2013-03-21,10530,1106,1,1,0,0
15,5,2013-03-22,9710,932,1,1,0,0
15,6,2013-03-23,8249,911,1,1,0,0
15,7,2013-03-24,0,0,0,0,0,0
15,1,2013-03-25,11775,1215,1,1,0,0
15,2,2013-03-26,7883,786,1,0,0,0
15,3,2013-03-27,8854,900,1,0,0,0
15,4,2013-03-28,9410,952,1,0,0,0
15,5,2013-03-29,10341,1064,1,0,0,0
15,6,2013-03-30,8036,860,1,0,0,0
15,7,2013-03-31,0,0,0,0,0,0
15,1,2013-04-01,0,0,0,0,b,0
15,2,2013-04-02,10431,1159,1,0,0,0
15,3,2013-04-03,10131,940,1,0,0,0
15,4,2013-04-04,9373,1046,1,0,0,0
15,5,2013-04-05,9879,1047,1,0,0,0
15,6,2013-04-06,7744,730,1,0,0,0
15,7,2013-04-07,0,0,0,0,0,0
15,1,2013-04-08,11590,1312,1,0,0,0
15,2,2013-04-09,10259,981,1,1,0,0
15,3,2013-04-10,9898,1068,1,1,0,0
15,4,2013-04-11,10250,1099,1,1,0,0
15,5,2013-04-12,11532,1457,1,1,0,0
15,6,2013-04-13,9736,1036,1,1,0,0
15,7,2013-04-14,0,0,0,0,0,0
15,1,2013-04-15,12667,1384,1,1,0,0
15,2,2013-04-16,11550,1363,1,1,0,0
15,3,2013-04-17,0,0,0,1,0,0
15,4,2013-04-18,8470,940,1,1,0,0
15,5,2013-04-19,10207,1098,1,1,0,0
15,6,2013-04-20,9165,1009,1,1,0,0
15,7,2013-04-21,0,0,0,0,0,0
15,1,2013-04-22,12392,1272,1,1,0,0
15,2,2013-04-23,9966,1229,1,0,0,0
15,3,2013-04-24,8888,930,1,0,0,0
15,4,2013-04-25,8953,946,1,0,0,0
15,5,2013-04-26,10708,1024,1,0,0,0
